country			state			city			zip code			name			address			phone			store hour			service
US			CA			RANCHO CUCAMONGA			91739			SEARS GRAND FOOTHILL CROSSING			8250 DAY CREEK BLVD			9096468000			Sunday 9:00 am - 9:00 pm;Monday 9:00 am - 9:00 pm;Tuesday 9:00 am - 9:00 pm;Wednesday 9:00 am - 9:00 pm;Thursday 9:00 am - 9:00 pm;Friday 9:00 am - 9:00 pm;Saturday 9:00 am - 9:00 pm;			GIFT REGISTRY,STORE PICK UP,WATCH REPAIR SHOP,OPTICAL,TAX SERVICES & PREPARATION,Hair Salon,LE Home Shop,RESERVE AND PAY,Cross Format STS
US			CA			RANCHO CUCAMONGA			91739			SEARS GRAND AUTO CENTER			FOOTHILL CROSSING			9096468095			Mon 8am 7pm;Tue 8am 7pm;Wed 8am 7pm;Thu 8am 7pm;Fri 8am 7pm;Sat 8am 7pm;Sun 10am 5pm;			STORE PICK UP
US			CA			CORONA			928802041			WEST CORONA - OUTLET			492 N MAIN ST			9513404269			Sunday 10:00 am - 7:00 pm;Monday 9:00 am - 9:00 pm;Tuesday 9:00 am - 9:00 pm;Wednesday 9:00 am - 9:00 pm;Thursday 9:00 am - 9:00 pm;Friday 9:00 am - 9:00 pm;Saturday 9:00 am - 9:00 pm;			Home Appliances,Western Union Check Cashing
US			CA			ONTARIO			917616470			VINEYARD VLG S/C			2401 S VINEYARD AVE			9099235961			Sunday 10:00 am - 7:00 pm;Monday 9:00 am - 9:00 pm;Tuesday 9:00 am - 9:00 pm;Wednesday 9:00 am - 9:00 pm;Thursday 9:00 am - 9:00 pm;Friday 9:00 am - 9:00 pm;Saturday 9:00 am - 9:00 pm;			Home Appliances
US			CA			ONTARIO			91762			SEARS AUTO CENTER C/O KMART			2530 S EUCLID AVE			9099837022			Mon 8am 7pm;Tue 8am 7pm;Wed 8am 7pm;Thu 8am 7pm;Fri 8am 7pm;Sat 8am 6pm;Sun 9am 5pm;			
US			CA			MONTCLAIR			91763			MONTCLAIR-SVC CTRL         			5440 ARROW HWY			9099209908			Sunday CLOSED;Monday CLOSED;Tuesday CLOSED;Wednesday CLOSED;Thursday CLOSED;Friday CLOSED;Saturday CLOSED;			
US			CA			MONTCLAIR			91763			MONTCLAIR STORE CLOSED			5440 ARROW HWY						Sunday;Monday 9:00 am - 5:00 pm;Tuesday 9:00 am - 5:00 pm;Wednesday 9:00 am - 5:00 pm;Thursday 9:00 am - 5:00 pm;Friday 9:00 am - 5:00 pm;Saturday 9:00 am - 5:00 pm;			
US			CA			MONTCLAIR			91763			MONTCLAIR PLZ			5080 MONTCLAIR PLZ LN			9094451500			Sunday 10:00 am - 8:00 pm;Monday 10:00 am - 9:00 pm;Tuesday 10:00 am - 9:00 pm;Wednesday 10:00 am - 9:00 pm;Thursday 10:00 am - 9:00 pm;Friday 10:00 am - 9:00 pm;Saturday 10:00 am - 9:00 pm;			GIFT REGISTRY,STORE PICK UP,Drop-off Location,WATCH REPAIR SHOP,HEARING AIDS FITTING,OPTICAL,TAX SERVICES & PREPARATION,Hair Salon,LE Home Shop,RESERVE AND PAY,Free Wifi: Wireless Hotspot,Cross Format STS
US			CA			MONTCLAIR			91763			SEARS AUTO CENTER			5080 E MONTCLAIR PLZ LN			9094451528			Mon 8am 9pm;Tue 8am 9pm;Wed 8am 9pm;Thu 8am 9pm;Fri 8am 9pm;Sat 8am 7pm;Sun 10am 5pm;			STORE PICK UP
US			CA			CHINO			91710			SEARS HOME APPLIANCE SHOWROOM			4036 GRAND AVE STE J			9093641802			Sunday 11:00 am - 7:00 pm;Monday 10:00 am - 9:00 pm;Tuesday 10:00 am - 9:00 pm;Wednesday 10:00 am - 9:00 pm;Thursday 10:00 am - 9:00 pm;Friday 10:00 am - 9:00 pm;Saturday 10:00 am - 9:00 pm;			HAS WEBSITE,RESERVE AND PAY
US			CA			LAKE ELSINORE			92530			16782 LAKESHORE DR SUITE B			VISCAYA VILLAGE SHOPPING CTR			9514714902			Sunday 11:00 am - 5:00 pm;Monday 10:00 am - 8:00 pm;Tuesday 10:00 am - 8:00 pm;Wednesday 10:00 am - 8:00 pm;Thursday 10:00 am - 8:00 pm;Friday 10:00 am - 8:00 pm;Saturday 10:00 am - 7:00 pm;			STORE PICK UP,Drop-off Location,RESERVE AND PAY
US			CA			SAN DIMAS			91773			SEARS HOME APPLIANCE SHOWROOM			726 W ARROW HWY			9093054925			Sunday 11:00 am - 7:00 pm;Monday 10:00 am - 9:00 pm;Tuesday 10:00 am - 9:00 pm;Wednesday 10:00 am - 9:00 pm;Thursday 10:00 am - 9:00 pm;Friday 10:00 am - 9:00 pm;Saturday 10:00 am - 9:00 pm;			RESERVE AND PAY
US			CA			HEMET			925453666			HEMET VALLEY MALL			2200 W FLORIDA AVE			9517912300			Sunday 10:00 am - 7:00 pm;Monday 10:00 am - 9:00 pm;Tuesday 10:00 am - 9:00 pm;Wednesday 10:00 am - 9:00 pm;Thursday 10:00 am - 9:00 pm;Friday 10:00 am - 9:00 pm;Saturday 10:00 am - 8:00 pm;			GIFT REGISTRY,STORE PICK UP,Drop-off Location,OPTICAL,HAS WEBSITE,RESERVE AND PAY,Free Wifi: Wireless Hotspot,Cross Format STS
US			CA			HEMET			925453666			SEARS AUTO CENTER			2200 W FLORIDA AVE			9517912328			Mon 8am 7pm;Tue 8am 8pm;Wed 8am 8pm;Thu 8am 7pm;Fri 8am 8pm;Sat 8am 7pm;Sun 10am 5pm;			STORE PICK UP
US			CA			BANNING			92220			BANNING - AUTH HOMETOWN			1484 WEST RAMSEY ST			9519220151			Sunday 11:00 am - 4:00 pm;Monday 9:30 am - 7:00 pm;Tuesday 9:30 am - 7:00 pm;Wednesday 8:30 am - 7:00 pm;Thursday 9:30 am - 7:00 pm;Friday 9:30 am - 7:00 pm;Saturday 10:00 am - 7:00 pm;			STORE PICK UP,Drop-off Location,HAS WEBSITE,RESERVE AND PAY
US			CA			RCHO STA MARG			92688			SEARS HOME APPLIANCE SHOWROOM			30485 AVENIDA DE LAS FLORES			9497665008			Sunday 11:00 am - 7:00 pm;Monday 10:00 am - 9:00 pm;Tuesday 10:00 am - 9:00 pm;Wednesday 10:00 am - 9:00 pm;Thursday 10:00 am - 9:00 pm;Friday 10:00 am - 9:00 pm;Saturday 10:00 am - 9:00 pm;			STORE PICK UP,HAS WEBSITE,RESERVE AND PAY
US			CA			BREA			92821			BREA - OUTLET			2335 EAST IMPERIAL HWY			7142550289			Sunday 10:00 am - 7:00 pm;Monday 9:00 am - 9:00 pm;Tuesday 9:00 am - 9:00 pm;Wednesday 9:00 am - 9:00 pm;Thursday 9:00 am - 9:00 pm;Friday 9:00 am - 9:00 pm;Saturday 9:00 am - 9:00 pm;			Home Appliances
US			CA			ORANGE			928653702			SEARS AUTO CENTER			2100 N TUSTIN ST			7142823695			Mon 8am 7pm;Tue 8am 7pm;Wed 8am 7pm;Thu 8am 7pm;Fri 8am 7pm;Sat 8am 7pm;Sun 10am 5pm;			STORE PICK UP
US			CA			ORANGE			928653702			MALL OF ORANGE			2100 N TUSTIN ST			7142823600			Sunday 10:00 am - 7:00 pm;Monday 10:00 am - 9:00 pm;Tuesday 10:00 am - 9:00 pm;Wednesday 10:00 am - 9:00 pm;Thursday 10:00 am - 9:00 pm;Friday 10:00 am - 9:00 pm;Saturday 10:00 am - 8:00 pm;			GIFT REGISTRY,STORE PICK UP,WATCH REPAIR SHOP,HEARING AIDS FITTING,OPTICAL,TAX SERVICES & PREPARATION,Hair Salon,LE Home Shop,RESERVE AND PAY,SHIP FROM STORE,Free Wifi: Wireless Hotspot,Cross Format STS
US			CA			BREA			928215717			BREA MALL			100 BREA MALL			7142567300			Sunday 10:00 am - 7:00 pm;Monday 10:00 am - 9:00 pm;Tuesday 10:00 am - 9:00 pm;Wednesday 10:00 am - 9:00 pm;Thursday 10:00 am - 9:00 pm;Friday 10:00 am - 9:00 pm;Saturday 10:00 am - 8:00 pm;			GIFT REGISTRY,STORE PICK UP,WATCH REPAIR SHOP,HEARING AIDS FITTING,OPTICAL,Hair Salon,RESERVE AND PAY,Free Wifi: Wireless Hotspot,Cross Format STS
US			CA			BREA			92821			SEARS AUTO CENTER			100 BREA MALL			7142567328			Mon 8am 7pm;Tue 8am 7pm;Wed 8am 7pm;Thu 8am 7pm;Fri 8am 7pm;Sat 8am 7pm;Sun 10am 5pm;			STORE PICK UP
US			CA			BREA			92821			BREA - BRANCH			100 BREA MALL WAY			7145299393			Sunday 11:00 am - 3:00 pm;Monday 9:00 am - 6:00 pm;Tuesday 9:00 am - 6:00 pm;Wednesday 9:00 am - 6:00 pm;Thursday 9:00 am - 6:00 pm;Friday 9:00 am - 6:00 pm;Saturday 9:00 am - 5:00 pm;			STORE PICK UP,Drop-off Location
US			CA			COVINA			917221312			SEARS AUTO CENTER			710 W ARROW HWY			6269154201			Mon 8am 7pm;Tue 8am 7pm;Wed 8am 7pm;Thu 8am 7pm;Fri 8am 7pm;Sat 8am 7pm;Sun 10am 5pm;			STORE PICK UP,Western Union Check Cashing
US			CA			COVINA			91724			COVINA-BRANCH			754 E ARROW HWY			6269663541			Sunday 11:00 am - 3:00 pm;Monday 9:00 am - 6:00 pm;Tuesday 9:00 am - 6:00 pm;Wednesday 9:00 am - 6:00 pm;Thursday 9:00 am - 6:00 pm;Friday 9:00 am - 6:00 pm;Saturday 9:00 am - 5:00 pm;			STORE PICK UP,Drop-off Location
US			CA			CITY OF INDUSTRY			91748			PUENTE HILLS MALL			100 S PUENTE HILLS MALL			6268397200			Sunday 10:00 am - 8:00 pm;Monday 10:00 am - 9:00 pm;Tuesday 10:00 am - 9:00 pm;Wednesday 10:00 am - 9:00 pm;Thursday 10:00 am - 9:00 pm;Friday 10:00 am - 9:00 pm;Saturday 9:00 am - 9:00 pm;			GIFT REGISTRY,STORE PICK UP,WATCH REPAIR SHOP,HEARING AIDS FITTING,OPTICAL,TAX SERVICES & PREPARATION,Hair Salon,RESERVE AND PAY,SHIP FROM STORE,Free Wifi: Wireless Hotspot,Cross Format STS
US			CA			CITY OF INDUSTRY			91748			SEARS AUTO CENTER			1552 AZUSA AVE			6268397228			Mon 8am 7pm;Tue 8am 7pm;Wed 8am 7pm;Thu 8am 7pm;Fri 8am 7pm;Sat 8am 7pm;Sun 10am 5pm;			STORE PICK UP
US			CA			WEST COVINA			91790			WEST COVINA FASHION PLAZA			1209 PLZ DR			6269392000			Sunday 10:00 am - 8:00 pm;Monday 10:00 am - 9:00 pm;Tuesday 10:00 am - 9:00 pm;Wednesday 10:00 am - 9:00 pm;Thursday 10:00 am - 9:00 pm;Friday 9:00 am - 9:00 pm;Saturday 9:00 am - 9:00 pm;			GIFT REGISTRY,STORE PICK UP,HEARING AIDS FITTING,OPTICAL,TAX SERVICES & PREPARATION,RESERVE AND PAY,Free Wifi: Wireless Hotspot,Cross Format STS
US			CA			IRVINE			92602			SEARS HOME APPLIANCE SHOWROOM			13276 JAMBOREE RD			7147317537			Sunday 11:00 am - 7:00 pm;Monday 10:00 am - 9:00 pm;Tuesday 10:00 am - 9:00 pm;Wednesday 10:00 am - 9:00 pm;Thursday 10:00 am - 9:00 pm;Friday 10:00 am - 9:00 pm;Saturday 10:00 am - 9:00 pm;			STORE PICK UP,HAS WEBSITE,RESERVE AND PAY
US			CA			WEST COVINA			917902806			SEARS AUTO CENTER			610 S SUNSET AVE			6269601980			Mon 8am 7pm;Tue 8am 7pm;Wed 8am 7pm;Thu 8am 7pm;Fri 8am 7pm;Sat 8am 7pm;Sun 10am 5pm;			STORE PICK UP
US			CA			VICTORVILLE			923925404			VICTOR VLY			14420 BEAR VALLEY RD			7609554299			Sunday 10:00 am - 8:00 pm;Monday 10:00 am - 9:00 pm;Tuesday 10:00 am - 9:00 pm;Wednesday 10:00 am - 9:00 pm;Thursday 10:00 am - 9:00 pm;Friday 10:00 am - 9:00 pm;Saturday 9:00 am - 9:00 pm;			GIFT REGISTRY,STORE PICK UP,OPTICAL,RESERVE AND PAY,Free Wifi: Wireless Hotspot,Cross Format STS
US			CA			WEST COVINA			917902613			WEST COVINA - OTLT			728 SOUTH ORANGE AVE			6263385059			Sunday 10:00 am - 7:00 pm;Monday 9:00 am - 9:00 pm;Tuesday 9:00 am - 9:00 pm;Wednesday 9:00 am - 9:00 pm;Thursday 9:00 am - 9:00 pm;Friday 9:00 am - 9:00 pm;Saturday 9:00 am - 9:00 pm;			Home Appliances
US			CA			VICTORVILLE			92392			SEARS AUTO CENTER			VICTOR VLY---14420 BEAR VLY RD			7609554228			Mon 8am 7pm;Tue 8am 7pm;Wed 8am 7pm;Thu 8am 7pm;Fri 8am 7pm;Sat 8am 7pm;Sun 10am 6pm;			STORE PICK UP
US			CA			SANTA ANA			927073442			SANTA ANA - BRANCH			400 W WARNER AVE			7145465565			Sunday 11:00 am - 3:00 pm;Monday 9:00 am - 6:00 pm;Tuesday 9:00 am - 6:00 pm;Wednesday 9:00 am - 6:00 pm;Thursday 9:00 am - 6:00 pm;Friday 9:00 am - 6:00 pm;Saturday 9:00 am - 5:00 pm;			STORE PICK UP,Drop-off Location
US			CA			SANTA ANA			927070000			SANTA ANA - SVC CENTRAL			400 W WARNER AVE			7145465565			Sunday CLOSED;Monday 10:00 am - 5:00 pm;Tuesday 10:00 am - 5:00 pm;Wednesday 10:00 am - 5:00 pm;Thursday 10:00 am - 5:00 pm;Friday 10:00 am - 5:00 pm;Saturday 10:00 am - 4:00 pm;			
US			CA			TEMECULA			92591			SEARS AUTO CENTER			40680 WINCHESTER RD(PROMENADE)			9517193528			Mon 8am 7pm;Tue 8am 7pm;Wed 8am 7pm;Thu 8am 7pm;Fri 8am 7pm;Sat 8am 7pm;Sun 10am 5pm;			STORE PICK UP
US			CA			SANTA ANA			927073342			SANTA ANA - OUTLET			500 W WARNER AVE			7147546188			Sunday 10:00 am - 7:00 pm;Monday 9:00 am - 9:00 pm;Tuesday 9:00 am - 9:00 pm;Wednesday 9:00 am - 9:00 pm;Thursday 9:00 am - 9:00 pm;Friday 9:00 am - 9:00 pm;Saturday 9:00 am - 9:00 pm;			Home Appliances,Western Union Check Cashing
US			CA			TEMECULA			925915524			TEMECULA VALLEY MALL			40710 WINCHESTER RD			9517193500			Sunday 10:00 am - 7:00 pm;Monday 10:00 am - 9:00 pm;Tuesday 10:00 am - 9:00 pm;Wednesday 10:00 am - 9:00 pm;Thursday 10:00 am - 9:00 pm;Friday 10:00 am - 9:00 pm;Saturday 9:00 am - 9:00 pm;			GIFT REGISTRY,STORE PICK UP,Drop-off Location,HEARING AIDS FITTING,OPTICAL,TAX SERVICES & PREPARATION,HAS WEBSITE,RESERVE AND PAY,Free Wifi: Wireless Hotspot,Cross Format STS
US			CA			WHITTIER			906032300			WHITTWOOD MALL			15600 WHITTWOOD LN			5629022000			Sunday 10:00 am - 7:00 pm;Monday 10:00 am - 9:00 pm;Tuesday 10:00 am - 9:00 pm;Wednesday 10:00 am - 9:00 pm;Thursday 10:00 am - 9:00 pm;Friday 10:00 am - 9:00 pm;Saturday 10:00 am - 8:00 pm;			GIFT REGISTRY,STORE PICK UP,HEARING AIDS FITTING,OPTICAL,TAX SERVICES & PREPARATION,HAS WEBSITE,RESERVE AND PAY,Free Wifi: Wireless Hotspot,Cross Format STS
US			CA			COSTA MESA			926261811			SOUTH COAST PLZ			3333 BRISTOL ST			7148502100			Sunday 10:00 am - 8:00 pm;Monday 10:00 am - 9:00 pm;Tuesday 10:00 am - 9:00 pm;Wednesday 10:00 am - 9:00 pm;Thursday 10:00 am - 9:00 pm;Friday 10:00 am - 9:00 pm;Saturday 10:00 am - 9:00 pm;			GIFT REGISTRY,STORE PICK UP,WATCH REPAIR SHOP,HEARING AIDS FITTING,OPTICAL,TAX SERVICES & PREPARATION,LE Home Shop,LE Shops,RESERVE AND PAY,Cross Format STS
US			CA			COSTA MESA			92626			SEARS AUTO CENTER			3333 BRISTOL ST			7148502181			Mon 8am 7pm;Tue 8am 7pm;Wed 8am 7pm;Thu 8am 7pm;Fri 8am 7pm;Sat 8am 7pm;Sun 10am 5pm;			STORE PICK UP,Western Union Check Cashing
US			CA			BUENA PARK			906203204			BUENA PARK MALL			8150 LA PALMA AVE			7142363500			Sunday 11:00 am - 8:00 pm;Monday 10:00 am - 9:00 pm;Tuesday 10:00 am - 9:00 pm;Wednesday 10:00 am - 9:00 pm;Thursday 10:00 am - 9:00 pm;Friday 10:00 am - 9:00 pm;Saturday 10:00 am - 8:00 pm;			GIFT REGISTRY,STORE PICK UP,Drop-off Location,WATCH REPAIR SHOP,HEARING AIDS FITTING,OPTICAL,TAX SERVICES & PREPARATION,Hair Salon,HAS WEBSITE,RESERVE AND PAY,SHIP FROM STORE,Free Wifi: Wireless Hotspot,Cross Format STS
US			CA			EL MONTE			917313529			EL MONTE - OUTLET			3610 PECK RD			6264422371			Sunday 10:00 am - 7:00 pm;Monday 9:00 am - 9:00 pm;Tuesday 9:00 am - 9:00 pm;Wednesday 9:00 am - 9:00 pm;Thursday 9:00 am - 9:00 pm;Friday 9:00 am - 9:00 pm;Saturday 9:00 am - 9:00 pm;			
US			CA			BUENA PARK			90620			SEARS AUTO CENTER			8150 LA PALMA AVE/BUENA PK ML			7142363590			Mon 8am 7pm;Tue 8am 7pm;Wed 8am 7pm;Thu 8am 7pm;Fri 8am 7pm;Sat 8am 6pm;Sun 9am 5pm;			STORE PICK UP
US			CA			HUNTINGTON BEACH			92646			SEARS HOME APPLIANCE SHOWROOM			10072 ADAMS AVE			7149621859			Sunday 11:00 am - 7:00 pm;Monday 10:00 am - 9:00 pm;Tuesday 10:00 am - 9:00 pm;Wednesday 10:00 am - 9:00 pm;Thursday 10:00 am - 9:00 pm;Friday 10:00 am - 9:00 pm;Saturday 10:00 am - 9:00 pm;			STORE PICK UP,HAS WEBSITE,RESERVE AND PAY
US			CA			WESTMINSTER			92683			SEARS AUTO CENTER			100 WESTMINSTER MALL			7149347028			Mon 8am 7pm;Tue 8am 7pm;Wed 8am 7pm;Thu 8am 7pm;Fri 8am 7pm;Sat 8am 7pm;Sun 10am 5pm;			STORE PICK UP
US			CA			WESTMINSTER			926834936			WESTMINSTER - A			100 WESTMINSTER MALL			7149347000			Sunday 10:00 am - 7:00 pm;Monday 10:00 am - 9:00 pm;Tuesday 10:00 am - 9:00 pm;Wednesday 10:00 am - 9:00 pm;Thursday 10:00 am - 9:00 pm;Friday 10:00 am - 9:00 pm;Saturday 10:00 am - 9:00 pm;			GIFT REGISTRY,STORE PICK UP,WATCH REPAIR SHOP,HEARING AIDS FITTING,OPTICAL,TAX SERVICES & PREPARATION,Hair Salon,RESERVE AND PAY,SHIP FROM STORE,Free Wifi: Wireless Hotspot,Cross Format STS
US			CA			PASADENA			911072225			SEARS AUTO CENTER			3801 E FOOTHILL BLVD			6263513428			Mon 8am 8pm;Tue 8am 8pm;Wed 8am 8pm;Thu 8am 8pm;Fri 8am 8pm;Sat 8am 8pm;Sun 10am 7pm;			STORE PICK UP
US			CA			PASADENA			911072225			PASADENA - A			3801 E FOOTHILL BLVD			6263513400			Sunday 10:00 am - 8:00 pm;Monday 10:00 am - 9:00 pm;Tuesday 10:00 am - 9:00 pm;Wednesday 10:00 am - 9:00 pm;Thursday 10:00 am - 9:00 pm;Friday 10:00 am - 9:00 pm;Saturday 10:00 am - 9:00 pm;			GIFT REGISTRY,STORE PICK UP,Drop-off Location,WATCH REPAIR SHOP,HEARING AIDS FITTING,OPTICAL,TAX SERVICES & PREPARATION,Hair Salon,LE Shops,RESERVE AND PAY,Cross Format STS
US			CA			MONTEBELLO			906402584			MONTEBELLO - A			1401 N MONTEBELLO BLVD			3238895600			Sunday 10:00 am - 8:00 pm;Monday 10:00 am - 9:00 pm;Tuesday 10:00 am - 9:00 pm;Wednesday 10:00 am - 9:00 pm;Thursday 10:00 am - 9:00 pm;Friday 10:00 am - 9:00 pm;Saturday 9:00 am - 9:00 pm;			GIFT REGISTRY,STORE PICK UP,Drop-off Location,OPTICAL,TAX SERVICES & PREPARATION,RESERVE AND PAY,Cross Format STS
US			CA			CERRITOS			907035421			SEARS AUTO CENTER			100 LOS CERRITOS MALL			5624038628			Mon 8am 8pm;Tue 8am 8pm;Wed 8am 8pm;Thu 8am 8pm;Fri 8am 8pm;Sat 8am 7pm;Sun 10am 5pm;			STORE PICK UP,Western Union Check Cashing
US			CA			CERRITOS			907035421			LOS CERRITOS MALL			100 LOS CERRITOS			5624038600			Sunday 10:00 am - 8:00 pm;Monday 10:00 am - 9:00 pm;Tuesday 10:00 am - 9:00 pm;Wednesday 10:00 am - 9:00 pm;Thursday 10:00 am - 9:00 pm;Friday 10:00 am - 9:00 pm;Saturday 10:00 am - 9:00 pm;			GIFT REGISTRY,STORE PICK UP,WATCH REPAIR SHOP,HEARING AIDS FITTING,OPTICAL,TAX SERVICES & PREPARATION,Hair Salon,LE Home Shop,HAS WEBSITE,RESERVE AND PAY,Cross Format STS
US			CA			DOWNEY			902413920			STONEWOOD S/C			500 STONEWOOD ST			5626222600			Sunday 10:00 am - 8:00 pm;Monday 10:00 am - 9:00 pm;Tuesday 10:00 am - 9:00 pm;Wednesday 10:00 am - 9:00 pm;Thursday 10:00 am - 9:00 pm;Friday 10:00 am - 9:00 pm;Saturday 10:00 am - 9:00 pm;			GIFT REGISTRY,STORE PICK UP,WATCH REPAIR SHOP,OPTICAL,TAX SERVICES & PREPARATION,Hair Salon,LE Home Shop,RESERVE AND PAY,Free Wifi: Wireless Hotspot,Cross Format STS
US			CA			DOWNEY			90241			SEARS AUTO CENTER			600 STONEWOOD			5626220885			Mon 8am 7pm;Tue 8am 7pm;Wed 8am 7pm;Thu 8am 7pm;Fri 8am 7pm;Sat 8am 7pm;Sun 10am 5pm;			STORE PICK UP
US			CA			LAKEWOOD			90713			LAKEWOOD-SVC BRANCH			5436 WOODRUFF AVE			5624612417			Sunday 11:00 am - 3:00 pm;Monday 9:00 am - 6:00 pm;Tuesday 9:00 am - 6:00 pm;Wednesday 9:00 am - 6:00 pm;Thursday 9:00 am - 6:00 pm;Friday 9:00 am - 6:00 pm;Saturday 9:00 am - 5:00 pm;			STORE PICK UP,Drop-off Location,Western Union Check Cashing
US			CA			ALHAMBRA			91803			SEARS HOME APPLIANCE SHOWROOM			2115A COMMONWEALTH AVE			6263008856			Sunday 11:00 am - 7:00 pm;Monday 10:00 am - 9:00 pm;Tuesday 10:00 am - 9:00 pm;Wednesday 10:00 am - 9:00 pm;Thursday 10:00 am - 9:00 pm;Friday 10:00 am - 9:00 pm;Saturday 10:00 am - 9:00 pm;			STORE PICK UP,HAS WEBSITE,RESERVE AND PAY
US			CA			LONG BEACH			908153126			LOS ALTOS SHOPPING CENTER			2100 N BELLFLOWER BLVD			5629361800			Sunday 10:00 am - 7:00 pm;Monday 10:00 am - 9:00 pm;Tuesday 10:00 am - 9:00 pm;Wednesday 10:00 am - 9:00 pm;Thursday 10:00 am - 9:00 pm;Friday 10:00 am - 9:00 pm;Saturday 10:00 am - 8:00 pm;			GIFT REGISTRY,STORE PICK UP,WATCH REPAIR SHOP,OPTICAL,TAX SERVICES & PREPARATION,Hair Salon,LE Shops,RESERVE AND PAY,Free Wifi: Wireless Hotspot,Cross Format STS
US			VI			ST CROIX			00820			SEARS AUTO CENTER C/O KMART			SUNNY ISLE SHOPPING CENTER			3407199013						
US			CA			LOS ANGELES			900233409			SEARS AUTO CENTER			2711 E OLYMPIC BLVD			3239812095			Mon 8am 7pm;Tue 8am 7pm;Wed 8am 7pm;Thu 8am 7pm;Fri 8am 7pm;Sat 8am 7pm;Sun 10am 5pm;			STORE PICK UP,Western Union Check Cashing
US			CA			LOS ANGELES			900232608			LOS ANGELES - BRANCH			2650 E OLYMPIC BLVD			3232690910			Sunday CLOSED;Monday 10:00 am - 5:00 pm;Tuesday 10:00 am - 5:00 pm;Wednesday 10:00 am - 5:00 pm;Thursday 10:00 am - 5:00 pm;Friday 10:00 am - 5:00 pm;Saturday 10:00 am - 5:00 pm;			STORE PICK UP,Drop-off Location
US			CA			LOS ANGELES			900232608			LOS ANGELES/BOYLE - A			2650 E OLYMPIC BLVD			3239812000			Sunday 10:00 am - 8:00 pm;Monday 10:00 am - 9:00 pm;Tuesday 10:00 am - 9:00 pm;Wednesday 10:00 am - 9:00 pm;Thursday 10:00 am - 9:00 pm;Friday 10:00 am - 9:00 pm;Saturday 10:00 am - 9:00 pm;			GIFT REGISTRY,STORE PICK UP,WATCH REPAIR SHOP,HEARING AIDS FITTING,OPTICAL,TAX SERVICES & PREPARATION,Hair Salon,RESERVE AND PAY,Free Wifi: Wireless Hotspot,Cross Format STS
US			CA			GLENDALE			91203			SEARS AUTO CENTER			211 W CALIFORNIA ST			8185077228			Mon 8am 7pm;Tue 8am 7pm;Wed 8am 7pm;Thu 8am 7pm;Fri 8am 7pm;Sat 8am 7pm;Sun 10am 5pm;			STORE PICK UP
US			CA			GLENDALE			912032532			GLENDALE - A			236 N CENTRAL AVE			8185077200			Sunday 10:00 am - 8:00 pm;Monday 10:00 am - 9:00 pm;Tuesday 10:00 am - 9:00 pm;Wednesday 10:00 am - 9:00 pm;Thursday 10:00 am - 9:00 pm;Friday 10:00 am - 9:00 pm;Saturday 10:00 am - 9:00 pm;			GIFT REGISTRY,STORE PICK UP,WATCH REPAIR SHOP,HEARING AIDS FITTING,OPTICAL,TAX SERVICES & PREPARATION,Hair Salon,RESERVE AND PAY,SHIP FROM STORE,Free Wifi: Wireless Hotspot,Cross Format STS
US			CA			CARSON			907463734			CARSON MALL			20700 S AVALON BLVD STE 100			3103542500			Sunday 10:00 am - 9:00 pm;Monday 10:00 am - 9:00 pm;Tuesday 10:00 am - 9:00 pm;Wednesday 10:00 am - 9:00 pm;Thursday 10:00 am - 9:00 pm;Friday 10:00 am - 9:00 pm;Saturday 10:00 am - 8:00 pm;			GIFT REGISTRY,STORE PICK UP,Drop-off Location,WATCH REPAIR SHOP,OPTICAL,TAX SERVICES & PREPARATION,Hair Salon,RESERVE AND PAY,SHIP FROM STORE,Free Wifi: Wireless Hotspot,Cross Format STS
US			CA			CARSON			90745			SEARS AUTO CENTER			20420 S AVALON BLVD			3103542590			Mon 8am 7pm;Tue 8am 7pm;Wed 8am 7pm;Thu 8am 7pm;Fri 8am 7pm;Sat 8am 7pm;Sun 10am 5pm;			STORE PICK UP,Western Union Check Cashing
US			CA			HAWTHORNE			902503395			SEARS HOME APPLIANCE SHOWROOM			2851 W 120TH SUITE H			3237772975			Sunday 11:00 am - 7:00 pm;Monday 10:00 am - 9:00 pm;Tuesday 10:00 am - 9:00 pm;Wednesday 10:00 am - 9:00 pm;Thursday 10:00 am - 9:00 pm;Friday 10:00 am - 9:00 pm;Saturday 10:00 am - 9:00 pm;			STORE PICK UP,HAS WEBSITE,RESERVE AND PAY
US			CA			LOS ANGELES			900083603			BALDWIN HILLS MALL			3755 SANTA ROSALIA DR			3232907200			Sunday 11:00 am - 8:00 pm;Monday 10:00 am - 9:00 pm;Tuesday 10:00 am - 9:00 pm;Wednesday 10:00 am - 9:00 pm;Thursday 10:00 am - 9:00 pm;Friday 10:00 am - 9:00 pm;Saturday 10:00 am - 9:00 pm;			GIFT REGISTRY,STORE PICK UP,Drop-off Location,WATCH REPAIR SHOP,OPTICAL,TAX SERVICES & PREPARATION,Hair Salon,LE Home Shop,RESERVE AND PAY,Free Wifi: Wireless Hotspot,Cross Format STS
US			CA			LOS ANGELES			90008			SEARS AUTO CENTER			BALDWIN HLS-3755 SANTA ROSALIA			3232907228			Mon 8am 7pm;Tue 8am 7pm;Wed 8am 7pm;Thu 8am 7pm;Fri 8am 7pm;Sat 8am 7pm;Sun 10am 5pm;			STORE PICK UP
